item_id,verb_id,verb_type,verb,do,pp
1115,16,nana-pp,introduced,ryan introduced daddy some ideas .,ryan introduced some ideas to daddy .
1116,16,nana-pp,introduced,david introduced the bear some ideas .,david introduced some ideas to the bear .
1117,16,nana-pp,introduced,ryan introduced the girl some ideas .,ryan introduced some ideas to the girl .
1118,16,nana-pp,introduced,i introduced the man some ideas .,i introduced some ideas to the man .
1119,16,nana-pp,introduced,laura introduced my uncle some ideas .,laura introduced some ideas to my uncle .
1120,16,nana-pp,introduced,ethan introduced a stranger some ideas .,ethan introduced some ideas to a stranger .
1121,17,nana-pp,lifted,david lifted him some boxes .,david lifted some boxes to him .
1122,17,nana-pp,lifted,daddy lifted her some boxes .,daddy lifted some boxes to her .
1123,17,nana-pp,lifted,nina lifted them some boxes .,nina lifted some boxes to them .
1124,17,nana-pp,lifted,the boy lifted me some boxes .,the boy lifted some boxes to me .
1125,17,nana-pp,lifted,laura lifted mommy some boxes .,laura lifted some boxes to mommy .
1126,17,nana-pp,lifted,nina lifted the bear some boxes .,nina lifted some boxes to the bear .
1127,17,nana-pp,lifted,adam lifted the girl some boxes .,adam lifted some boxes to the girl .
1128,17,nana-pp,lifted,david lifted the man some boxes .,david lifted some boxes to the man .
1129,17,nana-pp,lifted,david lifted my uncle some boxes .,david lifted some boxes to my uncle .
1130,17,nana-pp,lifted,john lifted a stranger some boxes .,john lifted some boxes to a stranger .
1131,17,nana-pp,lifted,david lifted him the plate .,david lifted the plate to him .
1132,17,nana-pp,lifted,the boy lifted her the plate .,the boy lifted the plate to her .
1133,17,nana-pp,lifted,ethan lifted them the plate .,ethan lifted the plate to them .
1134,17,nana-pp,lifted,adam lifted me the plate .,adam lifted the plate to me .
1135,17,nana-pp,lifted,john lifted mommy the plate .,john lifted the plate to mommy .
1136,17,nana-pp,lifted,she lifted the bear the plate .,she lifted the plate to the bear .
1137,17,nana-pp,lifted,the boy lifted the girl the plate .,the boy lifted the plate to the girl .
1138,17,nana-pp,lifted,daddy lifted the man the plate .,daddy lifted the plate to the man .
1139,17,nana-pp,lifted,ethan lifted my uncle the plate .,ethan lifted the plate to my uncle .
1140,17,nana-pp,lifted,ryan lifted a stranger the plate .,ryan lifted the plate to a stranger .
1141,17,nana-pp,lifted,nina lifted him my cat .,nina lifted my cat to him .
1142,17,nana-pp,lifted,laura lifted her my cat .,laura lifted my cat to her .
1143,17,nana-pp,lifted,laura lifted them my cat .,laura lifted my cat to them .
1144,17,nana-pp,lifted,adam lifted me my cat .,adam lifted my cat to me .
1145,17,nana-pp,lifted,lily lifted mommy my cat .,lily lifted my cat to mommy .
1146,17,nana-pp,lifted,laura lifted the bear my cat .,laura lifted my cat to the bear .
1147,17,nana-pp,lifted,the boy lifted the girl my cat .,the boy lifted my cat to the girl .
1148,17,nana-pp,lifted,nina lifted the man my cat .,nina lifted my cat to the man .
1149,17,nana-pp,lifted,grandma lifted my uncle my cat .,grandma lifted my cat to my uncle .
1150,17,nana-pp,lifted,nina lifted a stranger my cat .,nina lifted my cat to a stranger .
1151,17,nana-pp,lifted,daddy lifted him teddy .,daddy lifted teddy to him .
1152,17,nana-pp,lifted,nina lifted her teddy .,nina lifted teddy to her .
1153,17,nana-pp,lifted,she lifted them teddy .,she lifted teddy to them .
1154,17,nana-pp,lifted,she lifted me teddy .,she lifted teddy to me .
1155,17,nana-pp,lifted,daddy lifted mommy teddy .,daddy lifted teddy to mommy .
1156,17,nana-pp,lifted,david lifted the bear teddy .,david lifted teddy to the bear .
1157,17,nana-pp,lifted,ethan lifted the girl teddy .,ethan lifted teddy to the girl .
1158,17,nana-pp,lifted,david lifted the man teddy .,david lifted teddy to the man .
1159,17,nana-pp,lifted,the boy lifted my uncle teddy .,the boy lifted teddy to my uncle .
1160,17,nana-pp,lifted,david lifted a stranger teddy .,david lifted teddy to a stranger .
1161,17,nana-pp,lifted,lily lifted him the toys .,lily lifted the toys to him .
1162,17,nana-pp,lifted,lily lifted her the toys .,lily lifted the toys to her .
1163,17,nana-pp,lifted,the boy lifted them the toys .,the boy lifted the toys to them .
1164,17,nana-pp,lifted,laura lifted me the toys .,laura lifted the toys to me .
1165,17,nana-pp,lifted,the boy lifted mommy the toys .,the boy lifted the toys to mommy .
1166,17,nana-pp,lifted,adam lifted the bear the toys .,adam lifted the toys to the bear .
1167,17,nana-pp,lifted,david lifted the girl the toys .,david lifted the toys to the girl .
1168,17,nana-pp,lifted,lily lifted the man the toys .,lily lifted the toys to the man .
1169,17,nana-pp,lifted,john lifted my uncle the toys .,john lifted the toys to my uncle .
1170,17,nana-pp,lifted,daddy lifted a stranger the toys .,daddy lifted the toys to a stranger .
1171,17,nana-pp,lifted,john lifted him that .,john lifted that to him .
1172,17,nana-pp,lifted,she lifted her that .,she lifted that to her .
1173,17,nana-pp,lifted,adam lifted them that .,adam lifted that to them .
1174,17,nana-pp,lifted,john lifted me that .,john lifted that to me .
1175,17,nana-pp,lifted,adam lifted mommy that .,adam lifted that to mommy .
1176,17,nana-pp,lifted,grandma lifted the bear that .,grandma lifted that to the bear .
1177,17,nana-pp,lifted,lily lifted the girl that .,lily lifted that to the girl .
1178,17,nana-pp,lifted,daddy lifted the man that .,daddy lifted that to the man .
1179,17,nana-pp,lifted,david lifted my uncle that .,david lifted that to my uncle .
1180,17,nana-pp,lifted,daddy lifted a stranger that .,daddy lifted that to a stranger .
1181,17,nana-pp,lifted,laura lifted him something .,laura lifted something to him .
1182,17,nana-pp,lifted,adam lifted her something .,adam lifted something to her .
1183,17,nana-pp,lifted,adam lifted them something .,adam lifted something to them .
1184,17,nana-pp,lifted,mommy lifted me something .,mommy lifted something to me .
1185,17,nana-pp,lifted,daddy lifted mommy something .,daddy lifted something to mommy .
1186,17,nana-pp,lifted,ethan lifted the bear something .,ethan lifted something to the bear .
1187,17,nana-pp,lifted,david lifted the girl something .,david lifted something to the girl .
1188,17,nana-pp,lifted,grandma lifted the man something .,grandma lifted something to the man .
1189,17,nana-pp,lifted,ethan lifted my uncle something .,ethan lifted something to my uncle .
1190,17,nana-pp,lifted,the boy lifted a stranger something .,the boy lifted something to a stranger .
1191,18,nana-pp,mentioned,mommy mentioned him the story .,mommy mentioned the story to him .
1192,18,nana-pp,mentioned,lily mentioned us the story .,lily mentioned the story to us .
1193,18,nana-pp,mentioned,ryan mentioned me the story .,ryan mentioned the story to me .
1194,18,nana-pp,mentioned,david mentioned mommy the story .,david mentioned the story to mommy .
1195,18,nana-pp,mentioned,ryan mentioned daddy the story .,ryan mentioned the story to daddy .
1196,18,nana-pp,mentioned,the boy mentioned the bear the story .,the boy mentioned the story to the bear .
1197,18,nana-pp,mentioned,david mentioned the girl the story .,david mentioned the story to the girl .
1198,18,nana-pp,mentioned,grandma mentioned the man the story .,grandma mentioned the story to the man .
1199,18,nana-pp,mentioned,laura mentioned my uncle the story .,laura mentioned the story to my uncle .
1200,18,nana-pp,mentioned,ethan mentioned a stranger the story .,ethan mentioned the story to a stranger .
1201,18,nana-pp,mentioned,adam mentioned him the book .,adam mentioned the book to him .
1202,18,nana-pp,mentioned,daddy mentioned us the book .,daddy mentioned the book to us .
1203,18,nana-pp,mentioned,ethan mentioned me the book .,ethan mentioned the book to me .
1204,18,nana-pp,mentioned,ryan mentioned mommy the book .,ryan mentioned the book to mommy .
1205,18,nana-pp,mentioned,david mentioned daddy the book .,david mentioned the book to daddy .
1206,18,nana-pp,mentioned,nina mentioned the bear the book .,nina mentioned the book to the bear .
1207,18,nana-pp,mentioned,lily mentioned the girl the book .,lily mentioned the book to the girl .
1208,18,nana-pp,mentioned,mommy mentioned the man the book .,mommy mentioned the book to the man .
1209,18,nana-pp,mentioned,laura mentioned my uncle the book .,laura mentioned the book to my uncle .
1210,18,nana-pp,mentioned,adam mentioned a stranger the book .,adam mentioned the book to a stranger .
1211,18,nana-pp,mentioned,daddy mentioned him teddy .,daddy mentioned teddy to him .
1212,18,nana-pp,mentioned,ryan mentioned us teddy .,ryan mentioned teddy to us .
1213,18,nana-pp,mentioned,lily mentioned me teddy .,lily mentioned teddy to me .
1214,18,nana-pp,mentioned,laura mentioned mommy teddy .,laura mentioned teddy to mommy .
1215,18,nana-pp,mentioned,the boy mentioned daddy teddy .,the boy mentioned teddy to daddy .
1216,18,nana-pp,mentioned,adam mentioned the bear teddy .,adam mentioned teddy to the bear .
1217,18,nana-pp,mentioned,lily mentioned the girl teddy .,lily mentioned teddy to the girl .
1218,18,nana-pp,mentioned,daddy mentioned the man teddy .,daddy mentioned teddy to the man .
1219,18,nana-pp,mentioned,laura mentioned my uncle teddy .,laura mentioned teddy to my uncle .
1220,18,nana-pp,mentioned,david mentioned a stranger teddy .,david mentioned teddy to a stranger .
1221,18,nana-pp,mentioned,the boy mentioned him my friend .,the boy mentioned my friend to him .
1222,18,nana-pp,mentioned,grandma mentioned us my friend .,grandma mentioned my friend to us .
1223,18,nana-pp,mentioned,mommy mentioned me my friend .,mommy mentioned my friend to me .
1224,18,nana-pp,mentioned,ryan mentioned mommy my friend .,ryan mentioned my friend to mommy .
1225,18,nana-pp,mentioned,john mentioned daddy my friend .,john mentioned my friend to daddy .
1226,18,nana-pp,mentioned,daddy mentioned the bear my friend .,daddy mentioned my friend to the bear .
1227,18,nana-pp,mentioned,daddy mentioned the girl my friend .,daddy mentioned my friend to the girl .
1228,18,nana-pp,mentioned,nina mentioned the man my friend .,nina mentioned my friend to the man .
1229,18,nana-pp,mentioned,john mentioned my uncle my friend .,john mentioned my friend to my uncle .
1230,18,nana-pp,mentioned,laura mentioned a stranger my friend .,laura mentioned my friend to a stranger .
1231,18,nana-pp,mentioned,ryan mentioned him my cat .,ryan mentioned my cat to him .
1232,18,nana-pp,mentioned,adam mentioned us my cat .,adam mentioned my cat to us .
1233,18,nana-pp,mentioned,ryan mentioned me my cat .,ryan mentioned my cat to me .
1234,18,nana-pp,mentioned,laura mentioned mommy my cat .,laura mentioned my cat to mommy .
1235,18,nana-pp,mentioned,ryan mentioned daddy my cat .,ryan mentioned my cat to daddy .
1236,18,nana-pp,mentioned,david mentioned the bear my cat .,david mentioned my cat to the bear .
1237,18,nana-pp,mentioned,ethan mentioned the girl my cat .,ethan mentioned my cat to the girl .
1238,18,nana-pp,mentioned,laura mentioned the man my cat .,laura mentioned my cat to the man .
1239,18,nana-pp,mentioned,nina mentioned my uncle my cat .,nina mentioned my cat to my uncle .
1240,18,nana-pp,mentioned,grandma mentioned a stranger my cat .,grandma mentioned my cat to a stranger .
1241,18,nana-pp,mentioned,grandma mentioned him auntie .,grandma mentioned auntie to him .
1242,18,nana-pp,mentioned,lily mentioned us auntie .,lily mentioned auntie to us .
1243,18,nana-pp,mentioned,grandma mentioned me auntie .,grandma mentioned auntie to me .
1244,18,nana-pp,mentioned,nina mentioned mommy auntie .,nina mentioned auntie to mommy .
1245,18,nana-pp,mentioned,lily mentioned daddy auntie .,lily mentioned auntie to daddy .
1246,18,nana-pp,mentioned,lily mentioned the bear auntie .,lily mentioned auntie to the bear .
1247,18,nana-pp,mentioned,adam mentioned the girl auntie .,adam mentioned auntie to the girl .
1248,18,nana-pp,mentioned,ethan mentioned the man auntie .,ethan mentioned auntie to the man .
1249,18,nana-pp,mentioned,john mentioned my uncle auntie .,john mentioned auntie to my uncle .
1250,18,nana-pp,mentioned,the boy mentioned a stranger auntie .,the boy mentioned auntie to a stranger .
1251,18,nana-pp,mentioned,adam mentioned him that .,adam mentioned that to him .
1252,18,nana-pp,mentioned,mommy mentioned us that .,mommy mentioned that to us .
1253,18,nana-pp,mentioned,daddy mentioned me that .,daddy mentioned that to me .
1254,18,nana-pp,mentioned,ethan mentioned mommy that .,ethan mentioned that to mommy .
1255,18,nana-pp,mentioned,ethan mentioned daddy that .,ethan mentioned that to daddy .
1256,18,nana-pp,mentioned,ethan mentioned the bear that .,ethan mentioned that to the bear .
1257,18,nana-pp,mentioned,ryan mentioned the girl that .,ryan mentioned that to the girl .
1258,18,nana-pp,mentioned,mommy mentioned the man that .,mommy mentioned that to the man .
1259,18,nana-pp,mentioned,adam mentioned my uncle that .,adam mentioned that to my uncle .
1260,18,nana-pp,mentioned,mommy mentioned a stranger that .,mommy mentioned that to a stranger .
1261,19,nana-pp,returned,i returned him some boxes .,i returned some boxes to him .
1262,19,nana-pp,returned,john returned them some boxes .,john returned some boxes to them .
1263,19,nana-pp,returned,david returned us some boxes .,david returned some boxes to us .
1264,19,nana-pp,returned,the boy returned me some boxes .,the boy returned some boxes to me .
1265,19,nana-pp,returned,ethan returned mommy some boxes .,ethan returned some boxes to mommy .
1266,19,nana-pp,returned,john returned the bear some boxes .,john returned some boxes to the bear .
1267,19,nana-pp,returned,david returned the girl some boxes .,david returned some boxes to the girl .
1268,19,nana-pp,returned,i returned the man some boxes .,i returned some boxes to the man .
1269,19,nana-pp,returned,nina returned my uncle some boxes .,nina returned some boxes to my uncle .
1270,19,nana-pp,returned,david returned a stranger some boxes .,david returned some boxes to a stranger .
1271,19,nana-pp,returned,nina returned him a cup .,nina returned a cup to him .
1272,19,nana-pp,returned,i returned them a cup .,i returned a cup to them .
1273,19,nana-pp,returned,grandma returned us a cup .,grandma returned a cup to us .
1274,19,nana-pp,returned,daddy returned me a cup .,daddy returned a cup to me .
1275,19,nana-pp,returned,david returned mommy a cup .,david returned a cup to mommy .
1276,19,nana-pp,returned,nina returned the bear a cup .,nina returned a cup to the bear .
1277,19,nana-pp,returned,i returned the girl a cup .,i returned a cup to the girl .
1278,19,nana-pp,returned,you returned the man a cup .,you returned a cup to the man .
1279,19,nana-pp,returned,ethan returned my uncle a cup .,ethan returned a cup to my uncle .
1280,19,nana-pp,returned,ryan returned a stranger a cup .,ryan returned a cup to a stranger .
1281,19,nana-pp,returned,david returned him the toy .,david returned the toy to him .
1282,19,nana-pp,returned,lily returned them the toy .,lily returned the toy to them .
1283,19,nana-pp,returned,the boy returned us the toy .,the boy returned the toy to us .
1284,19,nana-pp,returned,nina returned me the toy .,nina returned the toy to me .
1285,19,nana-pp,returned,i returned mommy the toy .,i returned the toy to mommy .
1286,19,nana-pp,returned,adam returned the bear the toy .,adam returned the toy to the bear .
1287,19,nana-pp,returned,mommy returned the girl the toy .,mommy returned the toy to the girl .
1288,19,nana-pp,returned,nina returned the man the toy .,nina returned the toy to the man .
1289,19,nana-pp,returned,david returned my uncle the toy .,david returned the toy to my uncle .
1290,19,nana-pp,returned,laura returned a stranger the toy .,laura returned the toy to a stranger .
1291,19,nana-pp,returned,nina returned him the gift .,nina returned the gift to him .
1292,19,nana-pp,returned,john returned them the gift .,john returned the gift to them .
1293,19,nana-pp,returned,adam returned us the gift .,adam returned the gift to us .
1294,19,nana-pp,returned,laura returned me the gift .,laura returned the gift to me .
1295,19,nana-pp,returned,david returned mommy the gift .,david returned the gift to mommy .
1296,19,nana-pp,returned,ryan returned the bear the gift .,ryan returned the gift to the bear .
1297,19,nana-pp,returned,john returned the girl the gift .,john returned the gift to the girl .
1298,19,nana-pp,returned,adam returned the man the gift .,adam returned the gift to the man .
1299,19,nana-pp,returned,the boy returned my uncle the gift .,the boy returned the gift to my uncle .
1300,19,nana-pp,returned,lily returned a stranger the gift .,lily returned the gift to a stranger .
1301,19,nana-pp,returned,the boy returned him the ball .,the boy returned the ball to him .
1302,19,nana-pp,returned,nina returned them the ball .,nina returned the ball to them .
1303,19,nana-pp,returned,mommy returned us the ball .,mommy returned the ball to us .
1304,19,nana-pp,returned,nina returned me the ball .,nina returned the ball to me .
1305,19,nana-pp,returned,grandma returned mommy the ball .,grandma returned the ball to mommy .
1306,19,nana-pp,returned,laura returned the bear the ball .,laura returned the ball to the bear .
1307,19,nana-pp,returned,i returned the girl the ball .,i returned the ball to the girl .
1308,19,nana-pp,returned,adam returned the man the ball .,adam returned the ball to the man .
1309,19,nana-pp,returned,nina returned my uncle the ball .,nina returned the ball to my uncle .
1310,19,nana-pp,returned,grandma returned a stranger the ball .,grandma returned the ball to a stranger .
1311,19,nana-pp,returned,the boy returned him that .,the boy returned that to him .
1312,19,nana-pp,returned,laura returned them that .,laura returned that to them .
1313,19,nana-pp,returned,i returned us that .,i returned that to us .
1314,19,nana-pp,returned,daddy returned me that .,daddy returned that to me .
1315,19,nana-pp,returned,daddy returned mommy that .,daddy returned that to mommy .
1316,19,nana-pp,returned,grandma returned the bear that .,grandma returned that to the bear .
1317,19,nana-pp,returned,the boy returned the girl that .,the boy returned that to the girl .
1318,19,nana-pp,returned,mommy returned the man that .,mommy returned that to the man .
1319,19,nana-pp,returned,david returned my uncle that .,david returned that to my uncle .
1320,19,nana-pp,returned,laura returned a stranger that .,laura returned that to a stranger .
1321,19,nana-pp,returned,nina returned him something .,nina returned something to him .
1322,19,nana-pp,returned,daddy returned them something .,daddy returned something to them .
1323,19,nana-pp,returned,daddy returned us something .,daddy returned something to us .
1324,19,nana-pp,returned,john returned me something .,john returned something to me .
1325,19,nana-pp,returned,the boy returned mommy something .,the boy returned something to mommy .
1326,19,nana-pp,returned,daddy returned the bear something .,daddy returned something to the bear .
1327,19,nana-pp,returned,lily returned the girl something .,lily returned something to the girl .
1328,19,nana-pp,returned,john returned the man something .,john returned something to the man .
1329,19,nana-pp,returned,i returned my uncle something .,i returned something to my uncle .
1330,19,nana-pp,returned,john returned a stranger something .,john returned something to a stranger .
1331,20,nana-pp,said,nina said bunny no .,nina said no to bunny .
1332,20,nana-pp,said,john said them no .,john said no to them .
1333,20,nana-pp,said,ryan said us no .,ryan said no to us .
1334,20,nana-pp,said,ryan said auntie no .,ryan said no to auntie .
1335,20,nana-pp,said,nina said nana no .,nina said no to nana .
1336,20,nana-pp,said,david said the elephant no .,david said no to the elephant .
1337,20,nana-pp,said,ryan said the girl no .,ryan said no to the girl .
1338,20,nana-pp,said,nina said the man no .,nina said no to the man .
1339,20,nana-pp,said,john said my uncle no .,john said no to my uncle .
1340,20,nana-pp,said,ryan said a stranger no .,ryan said no to a stranger .
1341,20,nana-pp,said,nina said bunny the same .,nina said the same to bunny .
1342,20,nana-pp,said,nina said them the same .,nina said the same to them .
1343,20,nana-pp,said,david said us the same .,david said the same to us .
1344,20,nana-pp,said,john said auntie the same .,john said the same to auntie .
1345,20,nana-pp,said,john said nana the same .,john said the same to nana .
1346,20,nana-pp,said,john said the elephant the same .,john said the same to the elephant .
1347,20,nana-pp,said,nina said the girl the same .,nina said the same to the girl .
1348,20,nana-pp,said,nina said the man the same .,nina said the same to the man .
1349,20,nana-pp,said,john said my uncle the same .,john said the same to my uncle .
1350,20,nana-pp,said,nina said a stranger the same .,nina said the same to a stranger .
1351,20,nana-pp,said,david said bunny the following .,david said the following to bunny .
1352,20,nana-pp,said,nina said them the following .,nina said the following to them .
1353,20,nana-pp,said,nina said us the following .,nina said the following to us .
1354,20,nana-pp,said,ryan said auntie the following .,ryan said the following to auntie .
1355,20,nana-pp,said,david said nana the following .,david said the following to nana .
1356,20,nana-pp,said,ryan said the elephant the following .,ryan said the following to the elephant .
1357,20,nana-pp,said,john said the girl the following .,john said the following to the girl .
1358,20,nana-pp,said,john said the man the following .,john said the following to the man .
1359,20,nana-pp,said,david said my uncle the following .,david said the following to my uncle .
1360,20,nana-pp,said,nina said a stranger the following .,nina said the following to a stranger .
1361,20,nana-pp,said,ryan said bunny hello .,ryan said hello to bunny .
1362,20,nana-pp,said,david said them hello .,david said hello to them .
1363,20,nana-pp,said,ryan said us hello .,ryan said hello to us .
1364,20,nana-pp,said,nina said auntie hello .,nina said hello to auntie .
1365,20,nana-pp,said,ryan said nana hello .,ryan said hello to nana .
1366,20,nana-pp,said,david said the elephant hello .,david said hello to the elephant .
1367,20,nana-pp,said,nina said the girl hello .,nina said hello to the girl .
1368,20,nana-pp,said,nina said the man hello .,nina said hello to the man .
1369,20,nana-pp,said,david said my uncle hello .,david said hello to my uncle .
1370,20,nana-pp,said,nina said a stranger hello .,nina said hello to a stranger .
1371,20,nana-pp,said,ryan said bunny the comments .,ryan said the comments to bunny .
1372,20,nana-pp,said,john said them the comments .,john said the comments to them .
1373,20,nana-pp,said,david said us the comments .,david said the comments to us .
1374,20,nana-pp,said,ryan said auntie the comments .,ryan said the comments to auntie .
1375,20,nana-pp,said,nina said nana the comments .,nina said the comments to nana .
1376,20,nana-pp,said,john said the elephant the comments .,john said the comments to the elephant .
1377,20,nana-pp,said,ryan said the girl the comments .,ryan said the comments to the girl .
1378,20,nana-pp,said,david said the man the comments .,david said the comments to the man .
1379,20,nana-pp,said,nina said my uncle the comments .,nina said the comments to my uncle .
1380,20,nana-pp,said,david said a stranger the comments .,david said the comments to a stranger .
1381,20,nana-pp,said,ryan said bunny everything .,ryan said everything to bunny .
1382,20,nana-pp,said,john said them everything .,john said everything to them .
1383,20,nana-pp,said,ryan said us everything .,ryan said everything to us .
1384,20,nana-pp,said,ryan said auntie everything .,ryan said everything to auntie .
1385,20,nana-pp,said,nina said nana everything .,nina said everything to nana .
1386,20,nana-pp,said,david said the elephant everything .,david said everything to the elephant .
1387,20,nana-pp,said,ryan said the girl everything .,ryan said everything to the girl .
1388,20,nana-pp,said,ryan said the man everything .,ryan said everything to the man .
1389,20,nana-pp,said,john said my uncle everything .,john said everything to my uncle .
1390,20,nana-pp,said,john said a stranger everything .,john said everything to a stranger .
1391,20,nana-pp,said,david said bunny those .,david said those to bunny .
1392,20,nana-pp,said,david said them those .,david said those to them .
1393,20,nana-pp,said,nina said us those .,nina said those to us .
1394,20,nana-pp,said,david said auntie those .,david said those to auntie .
1395,20,nana-pp,said,john said nana those .,john said those to nana .
1396,20,nana-pp,said,david said the elephant those .,david said those to the elephant .
1397,20,nana-pp,said,ryan said the girl those .,ryan said those to the girl .
1398,20,nana-pp,said,david said the man those .,david said those to the man .
1399,20,nana-pp,said,david said my uncle those .,david said those to my uncle .
1400,20,nana-pp,said,nina said a stranger those .,nina said those to a stranger .
1401,21,nana-pp,whispered,grandma whispered him the thought .,grandma whispered the thought to him .
1402,21,nana-pp,whispered,daddy whispered her the thought .,daddy whispered the thought to her .
1403,21,nana-pp,whispered,lily whispered them the thought .,lily whispered the thought to them .
1404,21,nana-pp,whispered,john whispered me the thought .,john whispered the thought to me .
1405,21,nana-pp,whispered,david whispered mommy the thought .,david whispered the thought to mommy .
1406,21,nana-pp,whispered,david whispered the bear the thought .,david whispered the thought to the bear .
1407,21,nana-pp,whispered,john whispered the girl the thought .,john whispered the thought to the girl .
1408,21,nana-pp,whispered,lily whispered the man the thought .,lily whispered the thought to the man .
1409,21,nana-pp,whispered,ryan whispered my uncle the thought .,ryan whispered the thought to my uncle .
1410,21,nana-pp,whispered,mommy whispered a stranger the thought .,mommy whispered the thought to a stranger .
1411,21,nana-pp,whispered,lily whispered him the reason .,lily whispered the reason to him .
1412,21,nana-pp,whispered,the boy whispered her the reason .,the boy whispered the reason to her .
1413,21,nana-pp,whispered,mommy whispered them the reason .,mommy whispered the reason to them .
1414,21,nana-pp,whispered,lily whispered me the reason .,lily whispered the reason to me .
1415,21,nana-pp,whispered,grandma whispered mommy the reason .,grandma whispered the reason to mommy .
1416,21,nana-pp,whispered,adam whispered the bear the reason .,adam whispered the reason to the bear .
1417,21,nana-pp,whispered,nina whispered the girl the reason .,nina whispered the reason to the girl .
1418,21,nana-pp,whispered,john whispered the man the reason .,john whispered the reason to the man .
1419,21,nana-pp,whispered,ryan whispered my uncle the reason .,ryan whispered the reason to my uncle .
1420,21,nana-pp,whispered,david whispered a stranger the reason .,david whispered the reason to a stranger .
1421,21,nana-pp,whispered,ryan whispered him the story .,ryan whispered the story to him .
1422,21,nana-pp,whispered,mommy whispered her the story .,mommy whispered the story to her .
1423,21,nana-pp,whispered,john whispered them the story .,john whispered the story to them .
1424,21,nana-pp,whispered,mommy whispered me the story .,mommy whispered the story to me .
1425,21,nana-pp,whispered,daddy whispered mommy the story .,daddy whispered the story to mommy .
1426,21,nana-pp,whispered,i whispered the bear the story .,i whispered the story to the bear .
1427,21,nana-pp,whispered,grandma whispered the girl the story .,grandma whispered the story to the girl .
1428,21,nana-pp,whispered,grandma whispered the man the story .,grandma whispered the story to the man .
1429,21,nana-pp,whispered,laura whispered my uncle the story .,laura whispered the story to my uncle .
1430,21,nana-pp,whispered,lily whispered a stranger the story .,lily whispered the story to a stranger .
1431,21,nana-pp,whispered,john whispered him a few words .,john whispered a few words to him .
1432,21,nana-pp,whispered,ethan whispered her a few words .,ethan whispered a few words to her .
1433,21,nana-pp,whispered,laura whispered them a few words .,laura whispered a few words to them .
1434,21,nana-pp,whispered,i whispered me a few words .,i whispered a few words to me .
1435,21,nana-pp,whispered,john whispered mommy a few words .,john whispered a few words to mommy .
1436,21,nana-pp,whispered,ryan whispered the bear a few words .,ryan whispered a few words to the bear .
1437,21,nana-pp,whispered,laura whispered the girl a few words .,laura whispered a few words to the girl .
1438,21,nana-pp,whispered,the boy whispered the man a few words .,the boy whispered a few words to the man .
1439,21,nana-pp,whispered,john whispered my uncle a few words .,john whispered a few words to my uncle .
1440,21,nana-pp,whispered,i whispered a stranger a few words .,i whispered a few words to a stranger .
1441,21,nana-pp,whispered,john whispered him the secret .,john whispered the secret to him .
1442,21,nana-pp,whispered,john whispered her the secret .,john whispered the secret to her .
1443,21,nana-pp,whispered,lily whispered them the secret .,lily whispered the secret to them .
1444,21,nana-pp,whispered,laura whispered me the secret .,laura whispered the secret to me .
1445,21,nana-pp,whispered,ethan whispered mommy the secret .,ethan whispered the secret to mommy .
1446,21,nana-pp,whispered,laura whispered the bear the secret .,laura whispered the secret to the bear .
1447,21,nana-pp,whispered,i whispered the girl the secret .,i whispered the secret to the girl .
1448,21,nana-pp,whispered,grandma whispered the man the secret .,grandma whispered the secret to the man .
1449,21,nana-pp,whispered,nina whispered my uncle the secret .,nina whispered the secret to my uncle .
1450,21,nana-pp,whispered,ethan whispered a stranger the secret .,ethan whispered the secret to a stranger .
1451,21,nana-pp,whispered,ethan whispered him something .,ethan whispered something to him .
1452,21,nana-pp,whispered,the boy whispered her something .,the boy whispered something to her .
1453,21,nana-pp,whispered,nina whispered them something .,nina whispered something to them .
1454,21,nana-pp,whispered,laura whispered me something .,laura whispered something to me .
1455,21,nana-pp,whispered,ethan whispered mommy something .,ethan whispered something to mommy .
1456,21,nana-pp,whispered,ryan whispered the bear something .,ryan whispered something to the bear .
1457,21,nana-pp,whispered,mommy whispered the girl something .,mommy whispered something to the girl .
1458,21,nana-pp,whispered,grandma whispered the man something .,grandma whispered something to the man .
1459,21,nana-pp,whispered,ethan whispered my uncle something .,ethan whispered something to my uncle .
1460,21,nana-pp,whispered,grandma whispered a stranger something .,grandma whispered something to a stranger .
1461,21,nana-pp,whispered,lily whispered him that .,lily whispered that to him .
1462,21,nana-pp,whispered,laura whispered her that .,laura whispered that to her .
1463,21,nana-pp,whispered,laura whispered them that .,laura whispered that to them .
1464,21,nana-pp,whispered,john whispered me that .,john whispered that to me .
1465,21,nana-pp,whispered,i whispered mommy that .,i whispered that to mommy .
1466,21,nana-pp,whispered,lily whispered the bear that .,lily whispered that to the bear .
1467,21,nana-pp,whispered,grandma whispered the girl that .,grandma whispered that to the girl .
1468,21,nana-pp,whispered,ethan whispered the man that .,ethan whispered that to the man .
1469,21,nana-pp,whispered,nina whispered my uncle that .,nina whispered that to my uncle .
1470,21,nana-pp,whispered,grandma whispered a stranger that .,grandma whispered that to a stranger .
1471,22,naba-do,assigned,nina assigned him a task .,nina assigned a task to him .
1472,22,naba-do,assigned,mommy assigned her a task .,mommy assigned a task to her .
1473,22,naba-do,assigned,john assigned them a task .,john assigned a task to them .
1474,22,naba-do,assigned,ethan assigned me a task .,ethan assigned a task to me .
1475,22,naba-do,assigned,david assigned mommy a task .,david assigned a task to mommy .
1476,22,naba-do,assigned,daddy assigned the bear a task .,daddy assigned a task to the bear .
