experiment_id,idx,dative,givenness_template,hypothesis_id,hypothesis_item,template_type,template,context,utterance,agent,theme,recipient,theme_animacy,recipient_animacy,theme_pronominality,recipient_pronominality,theme_definiteness,recipient_definiteness,theme_givenness,recipient_givenness,theme_length,recipient_length,binary_score,length_score,haap_score
HAAP-min_PO2DO,10078,PO,2,927,7,agent-1arg,agent-recipient,"Look it's Sarah and me !
", Sarah [verb] a cookie with pink frosting to me .,Sarah,a cookie with pink frosting,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10078,PO,3,927,7,agent-1arg,agent-recipient,"Here's Sarah with me !
", Sarah [verb] a cookie with pink frosting to me .,Sarah,a cookie with pink frosting,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10080,PO,1,927,8,agent-1arg,agent-recipient,"Do you see Jenny and Thomas ?
", Jenny [verb] a cup with no lid to him .,Jenny,a cup with no lid,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10080,PO,2,927,8,agent-1arg,agent-recipient,"Look it's Jenny and Joseph !
", Jenny [verb] a cup with no lid to him .,Jenny,a cup with no lid,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10080,PO,3,927,8,agent-1arg,agent-recipient,"Here's Jenny with Ross !
", Jenny [verb] a cup with no lid to him .,Jenny,a cup with no lid,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,5,1,2,-2.386294361119891,-0.3862943611198908
HAAP-min_PO2DO,10082,PO,1,928,1,agent-1arg,agent-recipient,"Do you see Alex and Catherine ?
", Alex [verb] a toy that's in the bag to her .,Alex,a toy that's in the bag,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10082,PO,2,928,1,agent-1arg,agent-recipient,"Look it's Alex and Nina !
", Alex [verb] a toy that's in the bag to her .,Alex,a toy that's in the bag,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10082,PO,3,928,1,agent-1arg,agent-recipient,"Here's Alex with Nina !
", Alex [verb] a toy that's in the bag to her .,Alex,a toy that's in the bag,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10084,PO,1,928,2,agent-1arg,agent-recipient,"Do you see Sarah and the ducks ?
", Sarah [verb] a pencil that's on the floor to them .,Sarah,a pencil that's on the floor,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10084,PO,2,928,2,agent-1arg,agent-recipient,"Look it's Sarah and the ducks !
", Sarah [verb] a pencil that's on the floor to them .,Sarah,a pencil that's on the floor,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10084,PO,3,928,2,agent-1arg,agent-recipient,"Here's Sarah with the ducks !
", Sarah [verb] a pencil that's on the floor to them .,Sarah,a pencil that's on the floor,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10086,PO,1,928,3,agent-1arg,agent-recipient,"Do you see Mark and Nina ?
", Mark [verb] a book that's on the floor to her .,Mark,a book that's on the floor,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10086,PO,2,928,3,agent-1arg,agent-recipient,"Look it's Mark and Eve !
", Mark [verb] a book that's on the floor to her .,Mark,a book that's on the floor,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10086,PO,3,928,3,agent-1arg,agent-recipient,"Here's Mark with Eve !
", Mark [verb] a book that's on the floor to her .,Mark,a book that's on the floor,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10088,PO,1,928,4,agent-1arg,agent-recipient,"Do you see Laura and me ?
", Laura [verb] a box with stuff in it to me .,Laura,a box with stuff in it,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10088,PO,2,928,4,agent-1arg,agent-recipient,"Look it's Laura and me !
", Laura [verb] a box with stuff in it to me .,Laura,a box with stuff in it,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10088,PO,3,928,4,agent-1arg,agent-recipient,"Here's Laura with me !
", Laura [verb] a box with stuff in it to me .,Laura,a box with stuff in it,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10090,PO,1,928,5,agent-1arg,agent-recipient,"Do you see Jenny and me ?
", Jenny [verb] a toy that's on the floor to me .,Jenny,a toy that's on the floor,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10090,PO,2,928,5,agent-1arg,agent-recipient,"Look it's Jenny and me !
", Jenny [verb] a toy that's on the floor to me .,Jenny,a toy that's on the floor,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10090,PO,3,928,5,agent-1arg,agent-recipient,"Here's Jenny with me !
", Jenny [verb] a toy that's on the floor to me .,Jenny,a toy that's on the floor,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10092,PO,1,928,6,agent-1arg,agent-recipient,"Do you see William and Lily ?
", William [verb] a cookie with m and ms to her .,William,a cookie with m and ms,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10092,PO,2,928,6,agent-1arg,agent-recipient,"Look it's William and Sally !
", William [verb] a cookie with m and ms to her .,William,a cookie with m and ms,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10092,PO,3,928,6,agent-1arg,agent-recipient,"Here's William with Sally !
", William [verb] a cookie with m and ms to her .,William,a cookie with m and ms,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10094,PO,1,928,7,agent-1arg,agent-recipient,"Do you see Judy and me ?
", Judy [verb] a toy that's in the basket to me .,Judy,a toy that's in the basket,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10094,PO,2,928,7,agent-1arg,agent-recipient,"Look it's Judy and me !
", Judy [verb] a toy that's in the basket to me .,Judy,a toy that's in the basket,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10094,PO,3,928,7,agent-1arg,agent-recipient,"Here's Judy with me !
", Judy [verb] a toy that's in the basket to me .,Judy,a toy that's in the basket,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10096,PO,1,928,8,agent-1arg,agent-recipient,"Do you see Michael and us ?
", Michael [verb] a ball that's on on top to us .,Michael,a ball that's on on top,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10096,PO,2,928,8,agent-1arg,agent-recipient,"Look it's Michael and us !
", Michael [verb] a ball that's on on top to us .,Michael,a ball that's on on top,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10096,PO,3,928,8,agent-1arg,agent-recipient,"Here's Michael with us !
", Michael [verb] a ball that's on on top to us .,Michael,a ball that's on on top,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,6,1,2,-2.6094379124341005,-0.6094379124341005
HAAP-min_PO2DO,10098,PO,1,929,1,agent-1arg,agent-recipient,"Do you see Jenny and me ?
", Jenny [verb] a book with pictures to me .,Jenny,a book with pictures,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10098,PO,2,929,1,agent-1arg,agent-recipient,"Look it's Jenny and me !
", Jenny [verb] a book with pictures to me .,Jenny,a book with pictures,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10098,PO,3,929,1,agent-1arg,agent-recipient,"Here's Jenny with me !
", Jenny [verb] a book with pictures to me .,Jenny,a book with pictures,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10100,PO,1,929,2,agent-1arg,agent-recipient,"Do you see Sarah and Thomas ?
", Sarah [verb] a book with pictures to him .,Sarah,a book with pictures,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10100,PO,2,929,2,agent-1arg,agent-recipient,"Look it's Sarah and Peter !
", Sarah [verb] a book with pictures to him .,Sarah,a book with pictures,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10100,PO,3,929,2,agent-1arg,agent-recipient,"Here's Sarah with Ethan !
", Sarah [verb] a book with pictures to him .,Sarah,a book with pictures,him,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10102,PO,1,929,3,agent-1arg,agent-recipient,"Do you see Laura and the ducks ?
", Laura [verb] a book with pictures to them .,Laura,a book with pictures,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10102,PO,2,929,3,agent-1arg,agent-recipient,"Look it's Laura and the ducks !
", Laura [verb] a book with pictures to them .,Laura,a book with pictures,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10102,PO,3,929,3,agent-1arg,agent-recipient,"Here's Laura with the pigs !
", Laura [verb] a book with pictures to them .,Laura,a book with pictures,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10104,PO,1,929,4,agent-1arg,agent-recipient,"Do you see William and me ?
", William [verb] a cup with water to me .,William,a cup with water,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10104,PO,2,929,4,agent-1arg,agent-recipient,"Look it's William and me !
", William [verb] a cup with water to me .,William,a cup with water,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10104,PO,3,929,4,agent-1arg,agent-recipient,"Here's William with me !
", William [verb] a cup with water to me .,William,a cup with water,me,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10106,PO,1,929,5,agent-1arg,agent-recipient,"Do you see Judy and those people ?
", Judy [verb] a cup with water to them .,Judy,a cup with water,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10106,PO,2,929,5,agent-1arg,agent-recipient,"Look it's Judy and the children !
", Judy [verb] a cup with water to them .,Judy,a cup with water,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10106,PO,3,929,5,agent-1arg,agent-recipient,"Here's Judy with the children !
", Judy [verb] a cup with water to them .,Judy,a cup with water,them-a,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10108,PO,1,929,6,agent-1arg,agent-recipient,"Do you see Alex and Sally ?
", Alex [verb] a cup with water to her .,Alex,a cup with water,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10108,PO,2,929,6,agent-1arg,agent-recipient,"Look it's Alex and Sally !
", Alex [verb] a cup with water to her .,Alex,a cup with water,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10108,PO,3,929,6,agent-1arg,agent-recipient,"Here's Alex with Catherine !
", Alex [verb] a cup with water to her .,Alex,a cup with water,her,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10110,PO,1,929,7,agent-1arg,agent-recipient,"Do you see Michael and us ?
", Michael [verb] a cup with water to us .,Michael,a cup with water,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10110,PO,2,929,7,agent-1arg,agent-recipient,"Look it's Michael and us !
", Michael [verb] a cup with water to us .,Michael,a cup with water,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10110,PO,3,929,7,agent-1arg,agent-recipient,"Here's Michael with us !
", Michael [verb] a cup with water to us .,Michael,a cup with water,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10112,PO,1,929,8,agent-1arg,agent-recipient,"Do you see Mark and us ?
", Mark [verb] a book with pictures to us .,Mark,a book with pictures,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10112,PO,2,929,8,agent-1arg,agent-recipient,"Look it's Mark and us !
", Mark [verb] a book with pictures to us .,Mark,a book with pictures,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-min_PO2DO,10112,PO,3,929,8,agent-1arg,agent-recipient,"Here's Mark with us !
", Mark [verb] a book with pictures to us .,Mark,a book with pictures,us,inanimate,animate,noun,pronoun,indefinite,definite,new,given,4,1,2,-2.09861228866811,-0.09861228866811
HAAP-1pv_PO2DO,10786,PO,1,1044,1,agent-2arg,agent-recipient_theme,"Do you see Sarah and me and the apple ?
", Sarah [verb] it to me .,Sarah,it,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10786,PO,2,1044,1,agent-2arg,agent-recipient_theme,"Look it's Sarah and me and the paper !
", Sarah [verb] it to me .,Sarah,it,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10786,PO,3,1044,1,agent-2arg,agent-recipient_theme,"Here's Sarah with me and the milk !
", Sarah [verb] it to me .,Sarah,it,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10788,PO,1,1044,2,agent-2arg,agent-theme_recipient,"Do you see Alex and the apple and Thomas ?
", Alex [verb] it to him .,Alex,it,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10788,PO,2,1044,2,agent-2arg,agent-theme_recipient,"Look it's Alex and the milk and Peter !
", Alex [verb] it to him .,Alex,it,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10788,PO,3,1044,2,agent-2arg,agent-theme_recipient,"Here's Alex with the apple and Ethan !
", Alex [verb] it to him .,Alex,it,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10790,PO,1,1044,3,agent-2arg,agent-theme_recipient,"Do you see Michael and the apple and the birds ?
", Michael [verb] it to them .,Michael,it,them-a,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10790,PO,2,1044,3,agent-2arg,agent-theme_recipient,"Look it's Michael and the picture and the birds !
", Michael [verb] it to them .,Michael,it,them-a,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10790,PO,3,1044,3,agent-2arg,agent-theme_recipient,"Here's Michael with the picture and the birds !
", Michael [verb] it to them .,Michael,it,them-a,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10792,PO,1,1044,4,agent-2arg,agent-theme_recipient,"Do you see Judy and the candies and Peter ?
", Judy [verb] them to him .,Judy,them-i,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10792,PO,2,1044,4,agent-2arg,agent-theme_recipient,"Look it's Judy and the pictures and Ross !
", Judy [verb] them to him .,Judy,them-i,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10792,PO,3,1044,4,agent-2arg,agent-theme_recipient,"Here's Judy with the photographs and Ethan !
", Judy [verb] them to him .,Judy,them-i,him,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10794,PO,1,1044,5,agent-2arg,agent-recipient_theme,"Do you see Laura and Sally and the photographs ?
", Laura [verb] them to her .,Laura,them-i,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10794,PO,2,1044,5,agent-2arg,agent-recipient_theme,"Look it's Laura and Sally and the pictures !
", Laura [verb] them to her .,Laura,them-i,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10794,PO,3,1044,5,agent-2arg,agent-recipient_theme,"Here's Laura with Sally and the photographs !
", Laura [verb] them to her .,Laura,them-i,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10796,PO,1,1044,6,agent-2arg,agent-recipient_theme,"Do you see Jenny and me and the pictures ?
", Jenny [verb] them to me .,Jenny,them-i,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10796,PO,2,1044,6,agent-2arg,agent-recipient_theme,"Look it's Jenny and me and the candies !
", Jenny [verb] them to me .,Jenny,them-i,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10796,PO,3,1044,6,agent-2arg,agent-recipient_theme,"Here's Jenny with me and the socks !
", Jenny [verb] them to me .,Jenny,them-i,me,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10798,PO,1,1044,7,agent-2arg,agent-theme_recipient,"Do you see William and the coffee and Lily ?
", William [verb] it to her .,William,it,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10798,PO,2,1044,7,agent-2arg,agent-theme_recipient,"Look it's William and the coffee and Lily !
", William [verb] it to her .,William,it,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10798,PO,3,1044,7,agent-2arg,agent-theme_recipient,"Here's William with the picture and Catherine !
", William [verb] it to her .,William,it,her,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10800,PO,1,1044,8,agent-2arg,agent-recipient_theme,"Do you see Mark and us and the coffee ?
", Mark [verb] it to us .,Mark,it,us,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10800,PO,2,1044,8,agent-2arg,agent-recipient_theme,"Look it's Mark and us and the milk !
", Mark [verb] it to us .,Mark,it,us,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
HAAP-1pv_PO2DO,10800,PO,3,1044,8,agent-2arg,agent-recipient_theme,"Here's Mark with us and the coffee !
", Mark [verb] it to us .,Mark,it,us,inanimate,animate,pronoun,pronoun,definite,definite,given,given,1,1,5,0,5
